Provider ID,Cleanliness,Nurse_com,Doc_com,Staff_responsiveness,Pain_management,Comm_medicine,Discharge_info,Care_transition,Overall_Hos_Rating,Quietness,Recomm_hos,Summary_star,Hospital Name,Address,City,State,County Name,ZIP Code,Phone Number,Hospital Type,Hospital Ownership,County,Unnamed: 0,# Premature Deaths,# Child Deaths,# Infant Deaths,# Limited Access,% Limited Access,# Uninsured Adults,# Uninsured Children,% Uninsured Adults,% Uninsured Children,Household Income,# Not Proficient in English,% Not Proficient in English,Population
50766,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5,5,5,SUTTER SURGICAL HOSPITAL - NORTH VALLEY,455 PLUMAS BLVD,YUBA CITY,CA,SUTTER,95991,5307495700,Acute Care Hospitals,Physician,SUTTER,52,992.0,37.0,48.0,9890.0,10.0,14946.0,2445.0,26.0,9.0,51827.0,9212.0,10.4,95847.0
50767,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,2,4,3,KAISER FOUNDATION HOSPITAL - VACAVILLE,1 QUALITY DRIVE,VACAVILLE,CA,SOLANO,95688,7076244000,Acute Care Hospitals,Proprietary,SOLANO,49,4113.0,177.0,223.0,16816.0,4.0,47226.0,6570.0,18.0,6.0,67106.0,20778.0,5.3,431131.0
50769,4.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4,5,5,HOAG ORTHOPEDIC INSTITUTE,16250 SAND CANYON AVENUE,IRVINE,CA,ORANGE,92618,9497275000,Acute Care Hospitals,Proprietary,ORANGE,31,20563.0,914.0,1225.0,28840.0,1.0,453081.0,61200.0,23.0,8.0,76061.0,322123.0,11.1,3145515.0
50770,2.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,4.0,4,4,3,LOMA LINDA UNIVERSITY MEDICAL CENTER-MURRIETA,28062 BAXTER ROAD,MURRIETA,CA,RIVERSIDE,92563,9512904000,Acute Care Hospitals,Voluntary non-profit - Private,RIVERSIDE,34,19465.0,939.0,1156.0,135290.0,6.0,372852.0,64968.0,27.0,10.0,56877.0,178975.0,8.5,2329271.0
50771,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1,1,1,COAST PLAZA HOSPITAL,13100 STUDERBAKER ROAD,NORWALK,CA,LOS ANGELES,90650,3103560550,Acute Care Hospitals,Proprietary,LOS ANGELES,20,76580.0,3745.0,4644.0,139369.0,1.0,1885666.0,204554.0,29.0,8.0,55686.0,1396883.0,15.0,10116705.0
50772,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,1,4,3,KAISER FOUNDATION HOSPITAL - ROSEVILLE,1600 EUREKA ROAD,ROSEVILLE,CA,PLACER,95661,9167844000,Acute Care Hospitals,Voluntary non-profit - Private,PLACER,32,3091.0,108.0,120.0,7803.0,2.0,33319.0,5830.0,15.0,7.0,75689.0,7401.0,2.2,371694.0
50773,2.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,3.0,3,3,2,SAN LEANDRO HOSPITAL,13855 E 14TH STREET,SAN LEANDRO,CA,ALAMEDA,94578,5103576500,Acute Care Hospitals,Government - Hospital District or Authority,ALAMEDA,2,12315.0,521.0,619.0,24227.0,2.0,178422.0,21348.0,17.0,6.0,76996.0,135827.0,9.3,1610921.0
50775,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3,4,3,TEMECULA VALLEY HOSPITAL,31700 TEMECULA PKWY,TEMECULA,CA,RIVERSIDE,92592,9513312200,Acute Care Hospitals,Proprietary,RIVERSIDE,34,19465.0,939.0,1156.0,135290.0,6.0,372852.0,64968.0,27.0,10.0,56877.0,178975.0,8.5,2329271.0
50776,3.0,2.0,2.0,1.0,3.0,2.0,1.0,2.0,2.0,1,1,2,COLLEGE MEDICAL CENTER,2776 PACIFIC AVENUE,LONG BEACH,CA,LOS ANGELES,90806,5625951911,Acute Care Hospitals,Proprietary,LOS ANGELES,20,76580.0,3745.0,4644.0,139369.0,1.0,1885666.0,204554.0,29.0,8.0,55686.0,1396883.0,15.0,10116705.0
50777,3.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,4.0,3,4,3,KAISER FOUNDATION HOSPITAL - SAN LEANDRO,2500 MERCED STREET,SAN LEANDRO,CA,ALAMEDA,94577,5104541000,Acute Care Hospitals,Voluntary non-profit - Private,ALAMEDA,2,12315.0,521.0,619.0,24227.0,2.0,178422.0,21348.0,17.0,6.0,76996.0,135827.0,9.3,1610921.0
50778,1.0,3.0,3.0,2.0,3.0,3.0,4.0,2.0,4.0,2,4,3,LOMA LINDA UNIVERSITY CHILDREN'S HOSPITAL,11234 ANDERSON STREET SUITE A,LOMA LINDA,CA,SAN BERNARDINO,92354,9095588000,Acute Care Hospitals,Voluntary non-profit - Church,SAN BERNARDINO,37,19384.0,1149.0,1442.0,151879.0,7.0,331500.0,51928.0,26.0,9.0,51951.0,164389.0,8.6,2112619.0
50779,3.0,4.0,3.0,2.0,3.0,3.0,4.0,3.0,4.0,4,4,3,"MARTIN LUTHER KING, JR. COMMUNITY HOSPITAL",1680 EAST 120TH STREET,LOS ANGELES,CA,LOS ANGELES,90059,4248356808,Acute Care Hospitals,Voluntary non-profit - Private,LOS ANGELES,20,76580.0,3745.0,4644.0,139369.0,1.0,1885666.0,204554.0,29.0,8.0,55686.0,1396883.0,15.0,10116705.0
50780,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,FOOTHILL REGIONAL MEDICAL CENTER,14662 NEWPORT AVE,TUSTIN,CA,ORANGE,92780,7146197700,Acute Care Hospitals,Proprietary,ORANGE,31,20563.0,914.0,1225.0,28840.0,1.0,453081.0,61200.0,23.0,8.0,76061.0,322123.0,11.1,3145515.0
51303,3.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4,5,5,MAMMOTH HOSPITAL,85 SIERRA PARK ROAD PO BOX 660,MAMMOTH LAKES,CA,MONO,93546,7609343311,Critical Access Hospitals,Government - Hospital District or Authority,MONO,27,77.0,,,1158.0,8.0,2569.0,352.0,27.0,12.0,59181.0,1069.0,8.0,13997.0
51310,4.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4,5,4,FRANK R HOWARD MEMORIAL HOSPITAL,1 MARCELA DR,WILLITS,CA,MENDOCINO,95490,7074563031,Critical Access Hospitals,Voluntary non-profit - Church,MENDOCINO,24,1144.0,41.0,57.0,6574.0,7.0,13651.0,2172.0,26.0,11.0,42840.0,4614.0,5.6,87869.0
51316,3.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,2,3,3,FAIRCHILD MEDICAL CENTER,444 BRUCE STREET,YREKA,CA,SISKIYOU,96097,5308424121,Critical Access Hospitals,Voluntary non-profit - Other,SISKIYOU,48,721.0,19.0,,3791.0,8.0,5953.0,1016.0,24.0,11.0,38641.0,695.0,1.7,43628.0
51317,2.0,3.0,3.0,4.0,3.0,2.0,4.0,3.0,2.0,3,3,3,ST HELENA HOSPITAL-CLEARLAKE,15630 18TH AVE - HWY 53,CLEARLAKE,CA,LAKE,95422,7079946486,Critical Access Hospitals,Voluntary non-profit - Church,LAKE,18,1287.0,31.0,27.0,5001.0,8.0,9141.0,1295.0,24.0,10.0,36333.0,1921.0,3.2,64184.0
51319,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,2,4,4,MERCY MEDICAL CENTER MT SHASTA,914 PINE STREET,MOUNT SHASTA,CA,SISKIYOU,96067,5309266111,Critical Access Hospitals,Voluntary non-profit - Other,SISKIYOU,48,721.0,19.0,,3791.0,8.0,5953.0,1016.0,24.0,11.0,38641.0,695.0,1.7,43628.0
51320,3.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,3,3,4,BANNER LASSEN MEDICAL CENTER,1800 SPRING RIDGE DRIVE,SUSANVILLE,CA,LASSEN,96130,5302522000,Critical Access Hospitals,Voluntary non-profit - Private,LASSEN,19,367.0,10.0,,10371.0,30.0,2209.0,391.0,15.0,7.0,49995.0,632.0,2.0,31749.0
51321,3.0,2.0,1.0,4.0,3.0,2.0,3.0,2.0,2.0,1,3,2,HEALDSBURG DISTRICT HOSPITAL,1375 UNIVERSITY AVENUE,HEALDSBURG,CA,SONOMA,95448,7074316500,Critical Access Hospitals,Government - Hospital District or Authority,SONOMA,50,4392.0,136.0,159.0,18499.0,4.0,62706.0,8655.0,20.0,8.0,66949.0,27539.0,5.9,500292.0
51324,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,3,4,4,NORTHERN INYO HOSPITAL,150 PIONEER LANE,BISHOP,CA,INYO,93514,7608735811,Critical Access Hospitals,Government - Hospital District or Authority,INYO,15,227.0,,,1999.0,11.0,2270.0,414.0,21.0,10.0,49267.0,488.0,2.8,18410.0
51325,2.0,3.0,2.0,3.0,4.0,4.0,4.0,3.0,2.0,3,2,3,MENDOCINO COAST DISTRICT HOSPITAL,700 RIVER DR,FORT BRAGG,CA,MENDOCINO,95437,7079611234,Critical Access Hospitals,Government - Hospital District or Authority,MENDOCINO,24,1144.0,41.0,57.0,6574.0,7.0,13651.0,2172.0,26.0,11.0,42840.0,4614.0,5.6,87869.0
51328,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,3,5,4,TAHOE FOREST HOSPITAL,10121 PINE AVE,TRUCKEE,CA,NEVADA,96161,5305876011,Critical Access Hospitals,Government - Hospital District or Authority,NEVADA,30,1048.0,32.0,25.0,5277.0,5.0,11517.0,1844.0,20.0,10.0,57118.0,1431.0,1.5,98893.0
51329,3.0,4.0,3.0,4.0,3.0,3.0,5.0,3.0,3.0,3,3,3,SUTTER LAKESIDE HOSPITAL,5176 HILL ROAD EAST,LAKEPORT,CA,LAKE,95453,7072625000,Critical Access Hospitals,Voluntary non-profit - Private,LAKE,18,1287.0,31.0,27.0,5001.0,8.0,9141.0,1295.0,24.0,10.0,36333.0,1921.0,3.2,64184.0
51332,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,3,3,4,MARK TWAIN MEDICAL CENTER,768 MOUNTAIN RANCH RD,SAN ANDREAS,CA,CALAVERAS,95249,2097542515,Critical Access Hospitals,Voluntary non-profit - Other,CALAVERAS,6,651.0,15.0,,979.0,2.0,4762.0,740.0,19.0,9.0,53321.0,448.0,1.0,44624.0
51334,4.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,3,4,4,OJAI VALLEY COMMUNITY HOSPITAL,1306 MARICOPA HWY,OJAI,CA,VENTURA,93023,8056402280,Critical Access Hospitals,Voluntary non-profit - Private,VENTURA,57,6050.0,320.0,415.0,20325.0,2.0,114677.0,17221.0,22.0,8.0,74967.0,78629.0,10.1,846178.0
